AppID,Name,ReleaseYear,Genre,Price,DiscountPercent,TotalReviews_SteamSpy,EstimatedRevenue_SteamSpy,TotalReviews_AllLanguages,EstimatedRevenue_AllLanguages
266510,Hand of Fate,2015,Deckbuilding,$19.99,0%,10559,"$10,553,720.50",10588,"$10,582,706.00"
1415620,Sudoku Forever,2020,Deckbuilding,$4.99,0%,22,"$5,489.00",21,"$5,239.50"
1126890,Urban Cards,2021,Deckbuilding,$14.99,0%,179,"$134,160.50",178,"$133,411.00"
1357090,Button Soccer League,2020,Deckbuilding,$2.99,0%,0,$0.00,14,"$2,093.00"
1774700,INVERT,2021,Deckbuilding,$1.99,0%,63,"$6,268.50",65,"$6,467.50"
701290,Legendary Mahjong,2017,Deckbuilding,$4.99,0%,52,"$12,974.00",52,"$12,974.00"
577490,Minos Strategos,2017,Deckbuilding,$7.99,0%,41,"$16,379.50",41,"$16,379.50"
2617350,MACHO SPINNER,2023,Deckbuilding,$8.99,0%,22,"$9,889.00",22,"$9,889.00"
1404190,Chess Brain,2020,Deckbuilding,$0.99,0%,149,"$7,375.50",152,"$7,524.00"
2552560,Panzer Commander,2024,Deckbuilding,$6.99,0%,13,"$4,543.50",13,"$4,543.50"
1349000,Jigsaw Puzzle - Animals,2020,Deckbuilding,$0.99,0%,38,"$1,881.00",38,"$1,881.00"
1089880,Sudoku 9x16x25,2019,Deckbuilding,$1.99,0%,14,"$1,393.00",14,"$1,393.00"
1428270,Good puzzle: Animals,2020,Deckbuilding,$2.99,0%,10,"$1,495.00",12,"$1,794.00"
1871290,Finger Football,2022,Deckbuilding,$0.99,0%,23,"$1,138.50",23,"$1,138.50"
2222770,Mimi the Cat - Mimi's Scratcher,2022,Deckbuilding,$2.99,0%,32,"$4,784.00",32,"$4,784.00"
775520,Animals Memory: Dinosaurs,2018,Deckbuilding,$3.99,0%,50,"$9,975.00",51,"$10,174.50"
1307880,Hanoi Puzzles: Solid Match,2020,Deckbuilding,$2.99,0%,56,"$8,372.00",58,"$8,671.00"
314340,Chess 2: The Sequel,2014,Deckbuilding,$5.99,0%,116,"$34,742.00",116,"$34,742.00"
715370,Fidget Spinner Editor,2017,Deckbuilding,$1.99,0%,99,"$9,850.50",99,"$9,850.50"
1828640,IllusionCircle,2021,Deckbuilding,$0.99,0%,99,"$4,900.50",97,"$4,801.50"
2331060,Gambit Shifter,2024,Deckbuilding,$7.99,0%,59,"$23,570.50",60,"$23,970.00"
1489290,Dice and the Tower of the Reanimator: Glorious Princess,2021,Deckbuilding,$5.99,0%,35,"$10,482.50",35,"$10,482.50"
266510,Hand of Fate,2015,Deckbuilding,$19.99,0%,10559,"$10,553,720.50",10588,"$10,582,706.00"
1221800,Anime Artist 2: Lovely Danya,2020,Deckbuilding,$1.99,0%,102,"$10,149.00",107,"$10,646.50"
1226000,Nations At War Digital Core Game,2020,Deckbuilding,$4.99,0%,102,"$25,449.00",103,"$25,698.50"
3160500,Kingdom of Cards,2025,Deckbuilding,$11.99,0%,77,"$46,161.50",81,"$48,559.50"
1850550,I'm on Observation Duty 5,2022,Deckbuilding,$9.99,0%,730,"$364,635.00",737,"$368,131.50"
874460,Achtung! Cthulhu Tactics,2018,Deckbuilding,$24.99,0%,239,"$298,630.50",245,"$306,127.50"
1163740,Card Hog,2023,Deckbuilding,$5.99,0%,528,"$158,136.00",532,"$159,334.00"
1689510,RPGScenery,2022,Deckbuilding,$6.99,0%,26,"$9,087.00",26,"$9,087.00"
1203580,Photo Quiz - Animals,2019,Deckbuilding,$1.99,0%,26,"$2,587.00",29,"$2,885.50"
775910,Animals Memory: Birds,2018,Deckbuilding,$3.99,0%,49,"$9,775.50",50,"$9,975.00"
2066030,The Grizzled: Armistice Digital,2022,Deckbuilding,$6.99,0%,13,"$4,543.50",13,"$4,543.50"
1427400,Sky Journey - Jigsaw Landscapes,2020,Deckbuilding,$1.99,0%,29,"$2,885.50",29,"$2,885.50"
2092330,Powerful Courses,2023,Deckbuilding,$14.99,0%,50,"$37,475.00",50,"$37,475.00"
928140,Puzzles for smart: Dogs,2018,Deckbuilding,$3.99,0%,16,"$3,192.00",17,"$3,391.50"
2192970,All On Board!,2025,Deckbuilding,$9.99,0%,16,"$7,992.00",17,"$8,491.50"
1038100,Trap for Winners,2019,Deckbuilding,$3.99,0%,16,"$3,192.00",16,"$3,192.00"
1196280,Pussy Puzzle,2020,Deckbuilding,$4.99,0%,11,"$2,744.50",23,"$5,738.50"
1593210,Shinobi's Way - a jigsaw chess tale,2021,Deckbuilding,$1.99,0%,22,"$2,189.00",22,"$2,189.00"
2742180,ByteBurst: Hacking Simulator,2024,Deckbuilding,$1.99,0%,21,"$2,089.50",24,"$2,388.00"
1437120,Gizmos: Interstellar Voyage,2021,Deckbuilding,$4.99,0%,15,"$3,742.50",15,"$3,742.50"
2454020,Mimi the Cat - New Friends,2023,Deckbuilding,$2.99,0%,24,"$3,588.00",24,"$3,588.00"
1952930,Soul Wargame,2023,Deckbuilding,$7.99,0%,133,"$53,133.50",133,"$53,133.50"
1845880,SEARCH ALL - POTIONS,2021,Deckbuilding,$2.99,0%,43,"$6,428.50",44,"$6,578.00"
778860,Animals Memory: Insect,2018,Deckbuilding,$3.99,0%,46,"$9,177.00",47,"$9,376.50"
1147490,Frontline: Western Front,2019,Deckbuilding,$5.99,0%,51,"$15,274.50",51,"$15,274.50"
1815270,PRIMAFLOOWS,2021,Deckbuilding,$4.99,0%,18,"$4,491.00",18,"$4,491.00"
2003730,The Fantasy World of Mahjong Princess: General Version,2022,Deckbuilding,$9.99,0%,11,"$5,494.50",11,"$5,494.50"
1815270,PRIMAFLOOWS,2021,Deckbuilding,$4.99,0%,18,"$4,491.00",18,"$4,491.00"
956090,Animals Memory: Horses,2018,Deckbuilding,$3.99,0%,24,"$4,788.00",24,"$4,788.00"
1660560,Chess Valley 2,2021,Deckbuilding,$0.99,0%,21,"$1,039.50",21,"$1,039.50"
1178500,Crazy Eights 3D Premium,2020,Deckbuilding,$9.99,0%,13,"$6,493.50",13,"$6,493.50"
1431950,Decks & Daggers,2021,Deckbuilding,$12.99,0%,65,"$42,217.50",65,"$42,217.50"
548370,Rezrog,2017,Deckbuilding,$9.99,0%,328,"$163,836.00",329,"$164,335.50"
1562780,Broilers,2022,Deckbuilding,$4.99,0%,15,"$3,742.50",15,"$3,742.50"
1035010,Mini Gal4Xy,2019,Deckbuilding,$3.99,0%,36,"$7,182.00",36,"$7,182.00"
2479220,The Knight's Path,2023,Deckbuilding,$0.99,0%,14,$693.00,14,$693.00
2842880,Vox Populi: Europa 2024,2024,Deckbuilding,$7.99,0%,32,"$12,784.00",33,"$13,183.50"
837400,Fated Kingdom,2019,Deckbuilding,$9.99,0%,301,"$150,349.50",301,"$150,349.50"
2969060,Casino Island Simulator,2024,Deckbuilding,$8.99,0%,129,"$57,985.50",135,"$60,682.50"
2667750,Hungry Cats 饥饿的猫,2023,Deckbuilding,$2.99,0%,0,$0.00,13,"$1,943.50"
1683590,Hustle Game,2021,Deckbuilding,$0.99,0%,13,$643.50,14,$693.00
1505380,A hermit crab is finding a house,2021,Deckbuilding,$0.99,0%,34,"$1,683.00",33,"$1,633.50"
1908850,Quick Words,2022,Deckbuilding,$4.99,0%,19,"$4,740.50",19,"$4,740.50"
1178510,Gin Rummy 3D Premium,2020,Deckbuilding,$9.99,0%,25,"$12,487.50",25,"$12,487.50"
2027090,LiMiT's Escape Room Games 2,2023,Deckbuilding,$11.99,0%,37,"$22,181.50",37,"$22,181.50"
1583140,War Mines: WW2,2021,Deckbuilding,$3.99,0%,47,"$9,376.50",47,"$9,376.50"
1738100,Puzzle Light: Connect,2021,Deckbuilding,$0.99,0%,43,"$2,128.50",44,"$2,178.00"
2395810,富豪派对重制版,2023,Deckbuilding,$6.99,0%,960,"$335,520.00",961,"$335,869.50"
2159880,Highway Cross,2022,Deckbuilding,$0.99,0%,21,"$1,039.50",20,$990.00
3249580,Yakiniku Party Survival,2024,Deckbuilding,$2.99,0%,21,"$3,139.50",25,"$3,737.50"
709940,Weapon and Armor: Mahjong,2017,Deckbuilding,$1.99,0%,10,$995.00,10,$995.00
1341220,BlackJack Math,2020,Deckbuilding,$0.99,0%,96,"$4,752.00",97,"$4,801.50"
1996710,Sokolor,2022,Deckbuilding,$1.99,0%,26,"$2,587.00",26,"$2,587.00"
1498600,Neko Chan,2021,Deckbuilding,$2.99,0%,29,"$4,335.50",29,"$4,335.50"
808880,MiniTracks,2020,Deckbuilding,$4.99,0%,31,"$7,734.50",30,"$7,485.00"
3573000,Milo's Tiny Fish Pond,2025,Deckbuilding,$4.99,0%,35,"$8,732.50",39,"$9,730.50"
1587190,Puzzletronics Digital Infinite,2021,Deckbuilding,$1.99,0%,52,"$5,174.00",54,"$5,373.00"
2263510,The Simulacrum,2023,Deckbuilding,$4.99,0%,121,"$30,189.50",123,"$30,688.50"
724640,AuroraBound Deluxe,2017,Deckbuilding,$2.99,0%,24,"$3,588.00",24,"$3,588.00"
2702010,Cute Cats Slide,2023,Deckbuilding,$0.99,0%,0,$0.00,40,"$1,980.00"
1600870,King Bullseye: The Chess Strike,2021,Deckbuilding,$1.99,0%,26,"$2,587.00",26,"$2,587.00"
1510730,Auto World Tycoon,2022,Deckbuilding,$9.99,0%,10,"$4,995.00",11,"$5,494.50"
1177690,The Summoning,2019,Deckbuilding,$1.99,0%,75,"$7,462.50",75,"$7,462.50"
1014810,Happy Words,2019,Deckbuilding,$4.99,0%,126,"$31,437.00",127,"$31,686.50"
2209380,Chess Morph: The Queen's Wormholes,2023,Deckbuilding,$1.99,0%,17,"$1,691.50",17,"$1,691.50"
877780,Puzzles for smart: Cats,2018,Deckbuilding,$3.99,0%,38,"$7,581.00",40,"$7,980.00"
2885880,Tokyo Coffee: Grinding in the Pandemic,2024,Deckbuilding,$9.99,0%,25,"$12,487.50",25,"$12,487.50"
970000,Puzzles for smart: Horses,2018,Deckbuilding,$3.99,0%,18,"$3,591.00",19,"$3,790.50"
769150,Casino Slot Machines,2017,Deckbuilding,$1.99,0%,21,"$2,089.50",22,"$2,189.00"
2885880,Tokyo Coffee: Grinding in the Pandemic,2024,Deckbuilding,$9.99,0%,25,"$12,487.50",25,"$12,487.50"
932350,Intelligence: Dogs,2018,Deckbuilding,$3.99,0%,10,"$1,995.00",12,"$2,394.00"
2271040,Domino Galaxy,2023,Deckbuilding,$1.99,0%,18,"$1,791.00",18,"$1,791.00"
1804760,SEARCH ALL - CANDY,2021,Deckbuilding,$2.99,0%,68,"$10,166.00",68,"$10,166.00"
1070770,Skat 3D Premium,2019,Deckbuilding,$19.99,0%,29,"$28,985.50",31,"$30,984.50"
1206110,Frontline: The Great Patriotic War,2019,Deckbuilding,$7.99,0%,31,"$12,384.50",33,"$13,183.50"
1034540,Lorenzo il Magnifico,2020,Deckbuilding,$14.99,0%,92,"$68,954.00",91,"$68,204.50"
2685280,Where Kiwis 几维鸟在哪里,2024,Deckbuilding,$0.99,0%,0,$0.00,56,"$2,772.00"
2316750,Finger Football: Goal in One,2023,Deckbuilding,$0.99,0%,20,$990.00,20,$990.00
773530,Magic Nations - Card Game,2018,Deckbuilding,$14.99,0%,118,"$88,441.00",118,"$88,441.00"
2453770,Pop and Chicks,2023,Deckbuilding,$1.99,0%,26,"$2,587.00",27,"$2,686.50"
1547340,Puzzle Car,2021,Deckbuilding,$1.99,0%,94,"$9,353.00",97,"$9,651.50"
810360,Masters of Puzzle,2020,Deckbuilding,$24.99,0%,29,"$36,235.50",29,"$36,235.50"
517720,Epic Tavern,2017,Deckbuilding,$24.99,0%,338,"$422,331.00",342,"$427,329.00"
2119580,Golden Record Retriever,2024,Deckbuilding,$15.99,0%,48,"$38,376.00",49,"$39,175.50"
343180,Top Trumps Turbo,2015,Deckbuilding,$2.99,0%,218,"$32,591.00",218,"$32,591.00"
1776540,Lawnmower Game: Pinball,2021,Deckbuilding,$0.99,0%,22,"$1,089.00",22,"$1,089.00"
1342730,Truzzle,2020,Deckbuilding,$0.99,0%,13,$643.50,13,$643.50
535000,EXIT,2016,Deckbuilding,$7.99,0%,57,"$22,771.50",58,"$23,171.00"
1513310,Blockee - Sliding Puzzle,2021,Deckbuilding,$1.99,0%,46,"$4,577.00",47,"$4,676.50"
2020380,Astrocat: Skylar´s Memories,2022,Deckbuilding,$0.99,0%,29,"$1,435.50",29,"$1,435.50"
701970,Sliding Blocks,2017,Deckbuilding,$2.99,0%,21,"$3,139.50",21,"$3,139.50"
2262960,Artur's Pinball,2023,Deckbuilding,$0.99,0%,27,"$1,336.50",28,"$1,386.00"
1579890,Infinite World:Dice Team,2024,Deckbuilding,$3.99,0%,35,"$6,982.50",37,"$7,381.50"
527800,War Cube,2016,Deckbuilding,$0.99,0%,75,"$3,712.50",77,"$3,811.50"
3496440,Snowflake Master,2025,Deckbuilding,$4.99,0%,11,"$2,744.50",11,"$2,744.50"
1677580,My Master's A Moron,2022,Deckbuilding,$14.99,0%,29,"$21,735.50",28,"$20,986.00"
2535730,Lost Girl In Mirror,2023,Deckbuilding,$0.99,0%,17,$841.50,17,$841.50
1733030,Knights of the Tiny Table,2021,Deckbuilding,$3.99,0%,29,"$5,785.50",29,"$5,785.50"
517780,Ogre,2017,Deckbuilding,$24.99,0%,251,"$313,624.50",253,"$316,123.50"
2333060,SEARCH ALL - FRUITS,2023,Deckbuilding,$2.99,0%,0,$0.00,22,"$3,289.00"
2534060,Xonix Casual Edition,2023,Deckbuilding,$6.99,0%,16,"$5,592.00",18,"$6,291.00"
1833680,BeatRider,2024,Deckbuilding,$11.99,0%,64,"$38,368.00",68,"$40,766.00"
959200,Battleships and Carriers - WW2 Battleship Game,2018,Deckbuilding,$12.99,0%,23,"$14,938.50",22,"$14,289.00"
1520270,Kyvir: Rebirth,2021,Deckbuilding,$7.99,0%,412,"$164,594.00",413,"$164,993.50"
526890,A Day in the Woods,2016,Deckbuilding,$4.99,0%,24,"$5,988.00",24,"$5,988.00"
3420700,Pioneers of the Unknown,2025,Deckbuilding,$3.29,0%,8,"$1,316.00",16,"$2,632.00"
959200,Battleships and Carriers - WW2 Battleship Game,2018,Deckbuilding,$12.99,0%,23,"$14,938.50",22,"$14,289.00"
1520270,Kyvir: Rebirth,2021,Deckbuilding,$7.99,0%,412,"$164,594.00",413,"$164,993.50"
1329320,Seven Doors,2020,Deckbuilding,$4.99,0%,95,"$23,702.50",96,"$23,952.00"
2367190,Looks Good,2023,Deckbuilding,$5.99,0%,84,"$25,158.00",84,"$25,158.00"
708760,Social Club VR : Casino Nights,2018,Deckbuilding,$19.99,0%,51,"$50,974.50",51,"$50,974.50"
468160,Ancient Go,2017,Deckbuilding,$4.99,0%,102,"$25,449.00",102,"$25,449.00"
623170,Zombie Solitaire 2 Chapter 2,2017,Deckbuilding,$8.99,0%,68,"$30,566.00",68,"$30,566.00"
436140,Empire of the Gods,2016,Deckbuilding,$2.99,0%,81,"$12,109.50",82,"$12,259.00"
1289490,Dungeon Solver,2020,Deckbuilding,$0.99,0%,46,"$2,277.00",46,"$2,277.00"
453770,Forgotten Tales: Day of the Dead,2016,Deckbuilding,$9.99,0%,56,"$27,972.00",57,"$28,471.50"
1685610,Jigsaw Frame: Relax,2021,Deckbuilding,$0.99,0%,28,"$1,386.00",28,"$1,386.00"
1809930,Christmas With My Family - Jigsaw Puzzle,2021,Deckbuilding,$1.99,0%,20,"$1,990.00",21,"$2,089.50"
1249510,Hnefatafl,2020,Deckbuilding,$9.99,0%,49,"$24,475.50",49,"$24,475.50"
862880,Intelligence: Anime girls,2018,Deckbuilding,$3.99,0%,32,"$6,384.00",35,"$6,982.50"
1550680,Feudalia,2021,Deckbuilding,$11.99,0%,15,"$8,992.50",15,"$8,992.50"
2179260,Simple Snooker,2023,Deckbuilding,$1.99,0%,11,"$1,094.50",12,"$1,194.00"
2704510,Simple CEO,2024,Deckbuilding,$2.79,0%,20,"$2,790.00",20,"$2,790.00"
707610,Food Mahjong,2017,Deckbuilding,$1.99,0%,15,"$1,492.50",15,"$1,492.50"
3430570,Survive till 100 years old,2025,Deckbuilding,$1.99,0%,25,"$2,487.50",26,"$2,587.00"
3430570,Survive till 100 years old,2025,Deckbuilding,$1.99,0%,25,"$2,487.50",26,"$2,587.00"
2410640,SHARK! SHARK!,2023,Deckbuilding,$14.99,0%,13,"$9,743.50",13,"$9,743.50"
1094690,Imagination,2020,Deckbuilding,$4.99,0%,58,"$14,471.00",59,"$14,720.50"
463160,Super Dungeon Tactics,2016,Deckbuilding,$9.99,0%,148,"$73,926.00",147,"$73,426.50"
2204710,Green Garden,2022,Deckbuilding,$49.99,0%,12,"$29,994.00",12,"$29,994.00"
2937810,Animal Bomb Chess,2024,Deckbuilding,$1.99,0%,14,"$1,393.00",12,"$1,194.00"
1522710,LX Patterns,2021,Deckbuilding,$0.64,0%,26,$832.00,28,$896.00
707850,Jigsaw Puzzles,2017,Deckbuilding,$1.99,0%,11,"$1,094.50",11,"$1,094.50"
2471480,Vox Populi: Spain 2023,2023,Deckbuilding,$4.99,0%,30,"$7,485.00",32,"$7,984.00"
349550,Mighty Dungeons,2015,Deckbuilding,$4.99,0%,88,"$21,956.00",88,"$21,956.00"
1833670,2048 3D,2021,Deckbuilding,$0.99,0%,12,$594.00,13,$643.50
1126880,Pixel Puzzles 4k: Japan,2020,Deckbuilding,$4.99,0%,13,"$3,243.50",13,"$3,243.50"
2685220,Where Pandas 熊猫在哪里,2023,Deckbuilding,$0.99,0%,0,$0.00,104,"$5,148.00"
2241910,Sweets Pusher Friends,2023,Deckbuilding,$3.99,0%,83,"$16,558.50",84,"$16,758.00"
2402100,Cube Airport - Puzzle,2023,Deckbuilding,$0.89,0%,20,$890.00,20,$890.00
830750,Poker Simulator,2018,Deckbuilding,$4.99,0%,28,"$6,986.00",28,"$6,986.00"
1425550,Who is the Liar?,2021,Deckbuilding,$1.99,0%,43,"$4,278.50",43,"$4,278.50"
820030,Picross Fairytale - nonogram: Red Riding Hood secret,2018,Deckbuilding,$4.99,0%,471,"$117,514.50",473,"$118,013.50"
1422780,Gizmos: Spooky Adventures,2020,Deckbuilding,$4.99,0%,15,"$3,742.50",15,"$3,742.50"
2083670,Cats Yakuza - Online card game,2022,Deckbuilding,$4.99,0%,26,"$6,487.00",25,"$6,237.50"
1711190,BOT.vinnik Chess: Early USSR Championships,2021,Deckbuilding,$1.50,0%,33,"$2,475.00",34,"$2,550.00"
1907420,SEARCH ALL - MUSHROOMS,2022,Deckbuilding,$2.99,0%,50,"$7,475.00",50,"$7,475.00"
814990,Super X Chess,2018,Deckbuilding,$5.84,0%,14,"$4,088.00",14,"$4,088.00"
575340,Chessaria: The Tactical Adventure (Chess),2018,Deckbuilding,$19.99,0%,125,"$124,937.50",125,"$124,937.50"
2825510,Polyoshapes,2024,Deckbuilding,$2.99,0%,16,"$2,392.00",18,"$2,691.00"
1516550,Vectors,2021,Deckbuilding,$1.99,0%,22,"$2,189.00",22,"$2,189.00"
1733610,Alpine - The Simulation Game,2021,Deckbuilding,$19.99,0%,45,"$44,977.50",48,"$47,976.00"
1903720,With Good Intentions,2022,Deckbuilding,$4.99,0%,31,"$7,734.50",32,"$7,984.00"
2809920,Drop Mahjong tiles,2024,Deckbuilding,$3.99,0%,40,"$7,980.00",40,"$7,980.00"
830620,Storm of Jigsaw Puzzles  拼图风暴,2018,Deckbuilding,$9.99,0%,21,"$10,489.50",21,"$10,489.50"
1599690,WORDLAND,2021,Deckbuilding,$1.99,0%,32,"$3,184.00",32,"$3,184.00"
1947660,LiMiT's Escape Room Games,2022,Deckbuilding,$3.99,0%,124,"$24,738.00",125,"$24,937.50"
1554660,Cat way Domino,2021,Deckbuilding,$0.99,0%,49,"$2,425.50",49,"$2,425.50"
2124660,Fix My Cat Doc,2022,Deckbuilding,$199.99,0%,29,"$289,985.50",31,"$309,984.50"
2054100,Chess VR: Multiverse Journey,2022,Deckbuilding,$17.48,0%,16,"$13,984.00",16,"$13,984.00"
1652650,WORDLAND 3,2021,Deckbuilding,$1.99,0%,15,"$1,492.50",15,"$1,492.50"
1861120,Line Time,2024,Deckbuilding,$5.99,0%,30,"$8,985.00",30,"$8,985.00"
294370,Crowntakers,2014,Deckbuilding,$9.99,0%,661,"$330,169.50",663,"$331,168.50"
1373600,Day of the Dead: Solitaire Collection,2020,Deckbuilding,$9.99,0%,19,"$9,490.50",19,"$9,490.50"
2093590,Moorhuhn X - Crazy Chicken X,2022,Deckbuilding,$4.99,0%,43,"$10,728.50",46,"$11,477.00"
1558020,Lazy Chess,2021,Deckbuilding,$2.99,0%,10,"$1,495.00",10,"$1,495.00"
1158290,Mini Words - minimalist puzzle,2019,Deckbuilding,$1.99,0%,170,"$16,915.00",171,"$17,014.50"
676450,Double Memory,2017,Deckbuilding,$1.99,0%,30,"$2,985.00",32,"$3,184.00"
528250,Patchwork,2016,Deckbuilding,$6.99,0%,260,"$90,870.00",266,"$92,967.00"
1397540,On Pixels: A lights out game,2020,Deckbuilding,$1.99,0%,16,"$1,592.00",16,"$1,592.00"
1575580,The Royal Game of Ur 3D,2022,Deckbuilding,$7.99,0%,24,"$9,588.00",24,"$9,588.00"
1580570,Blokker,2021,Deckbuilding,$1.99,0%,58,"$5,771.00",58,"$5,771.00"
740240,Snake Eyes Dungeon,2017,Deckbuilding,$4.99,0%,81,"$20,209.50",77,"$19,211.50"
1193460,Bunny Sudoku,2019,Deckbuilding,$2.99,0%,16,"$2,392.00",16,"$2,392.00"
1131140,The MoneyMakers Rallye,2020,Deckbuilding,$2.99,0%,100,"$14,950.00",102,"$15,249.00"
2921150,Escape Tales: The Awakening,2024,Deckbuilding,$7.99,0%,23,"$9,188.50",23,"$9,188.50"
528180,Agricola: All Creatures Big and Small,2017,Deckbuilding,$6.99,0%,123,"$42,988.50",125,"$43,687.50"
2071390,Chess: The Lost Pieces,2023,Deckbuilding,$7.99,0%,20,"$7,990.00",20,"$7,990.00"
1354520,Wild Honesty: A party game for deeper conversations,2020,Deckbuilding,$19.99,0%,23,"$22,988.50",24,"$23,988.00"
787710,Comrades and Barons: Solitaire of Bloody 1919,2018,Deckbuilding,$9.99,0%,48,"$23,976.00",48,"$23,976.00"
1568190,Cat's Life Jigsaw Puzzles,2021,Deckbuilding,$2.99,0%,22,"$3,289.00",22,"$3,289.00"
1211490,Math Path,2020,Deckbuilding,$0.99,0%,13,$643.50,18,$891.00
1178520,Hearts 3D Premium,2024,Deckbuilding,$4.99,0%,14,"$3,493.00",14,"$3,493.00"
1802860,大富翁少女/Rich Girls,2022,Deckbuilding,$2.99,0%,349,"$52,175.50",353,"$52,773.50"
1640760,WORDLAND 2,2021,Deckbuilding,$1.99,0%,22,"$2,189.00",22,"$2,189.00"
3504140,Screw Puzzle Master,2025,Deckbuilding,$1.99,0%,7,$696.50,11,"$1,094.50"
1612200,Blokker: Orange,2021,Deckbuilding,$1.99,0%,31,"$3,084.50",31,"$3,084.50"
1867610,SokoWinter,2022,Deckbuilding,$0.99,0%,50,"$2,475.00",51,"$2,524.50"
1963900,Knotwords,2022,Deckbuilding,$11.99,0%,55,"$32,972.50",57,"$34,171.50"
1887050,Nachkriegsratten Punk-Rock Puzzle,2022,Deckbuilding,$4.99,0%,39,"$9,730.50",40,"$9,980.00"
881930,Business Tycoon Billionaire,2018,Deckbuilding,$1.99,0%,16,"$1,592.00",16,"$1,592.00"
1384890,Flag Collection,2020,Deckbuilding,$0.99,0%,109,"$5,395.50",112,"$5,544.00"
2787580,Cat Billiards,2024,Deckbuilding,$0.99,0%,13,$643.50,13,$643.50
1788410,BOT.vinnik Chess: Mid-Century USSR Championships,2021,Deckbuilding,$1.50,0%,35,"$2,625.00",35,"$2,625.00"
722670,Chinese Chess,2017,Deckbuilding,$9.99,0%,221,"$110,389.50",220,"$109,890.00"
2465490,Nine Realms: Revolt,2023,Deckbuilding,$6.99,0%,24,"$8,388.00",24,"$8,388.00"
2007180,CandySweet,2022,Deckbuilding,$19.99,0%,21,"$20,989.50",21,"$20,989.50"
1107720,Spider Solitaire F,2019,Deckbuilding,$4.99,0%,18,"$4,491.00",18,"$4,491.00"
1455130,Number One Rich,2020,Deckbuilding,$5.99,0%,19,"$5,690.50",19,"$5,690.50"
3474190,Sudoku,2025,Deckbuilding,$4.99,0%,3,$748.50,3,$748.50
2974650,Solitar: Retro Picks,2024,Deckbuilding,$7.99,0%,8,"$3,196.00",8,"$3,196.00"
3595000,Farkle with Friends,2025,Deckbuilding,$4.99,0%,0,$0.00,10,"$2,495.00"
2532360,Point Salad - The Board Game,2024,Deckbuilding,$8.99,0%,8,"$3,596.00",8,"$3,596.00"
525330,Galaxy of Trian Board Game,2016,Deckbuilding,$4.99,0%,9,"$2,245.50",9,"$2,245.50"
3274940,Liar's Dice,2024,Deckbuilding,$2.99,0%,2,$299.00,7,"$1,046.50"
3323000,Mahjong,2024,Deckbuilding,$4.99,0%,3,$748.50,5,"$1,247.50"
3535110,HEXA-WORLD-3D,2025,Deckbuilding,$6.99,0%,0,$0.00,10,"$3,495.00"
3646430,BoxIsland: Sokoban,2025,Deckbuilding,$1.99,0%,2,$199.00,3,$298.50
680850,Sixteen,2021,Deckbuilding,$1.99,0%,1,$99.50,1,$99.50
1279620,Gem Master,2020,Deckbuilding,$4.99,0%,16,"$3,992.00",16,"$3,992.00"
3885750,Sudoku-X,2025,Deckbuilding,$0.99,0%,0,$0.00,0,$0.00
3753530,Sort Hexa Tiles,2025,Deckbuilding,$3.49,0%,0,$0.00,1,$174.50
3358300,Mahjong Tiles,2024,Deckbuilding,$4.99,0%,0,$0.00,0,$0.00
3475490,Sinoda,2025,Deckbuilding,$11.99,0%,0,$0.00,0,$0.00
2537290,Fantasy Adventure Builder,2024,Deckbuilding,$12.99,0%,3,"$1,948.50",3,"$1,948.50"
2810270,My Rusty Submarine - New Waters,2025,Deckbuilding,$1.99,0%,0,$0.00,2,$199.00
1487990,Relax Memory Game,2020,Deckbuilding,$4.99,0%,8,"$1,996.00",10,"$2,495.00"
3351760,Chromapix,2024,Deckbuilding,$1.99,0%,3,$298.50,3,$298.50
1102490,The Tree,2020,Deckbuilding,$7.99,0%,9,"$3,595.50",10,"$3,995.00"
2872780,OG Puzzlers: Synthwave Knights,2024,Deckbuilding,$0.99,0%,0,$0.00,0,$0.00
2758110,Dice & Sword,2025,Deckbuilding,$7.19,0%,3,"$1,078.50",4,"$1,438.00"
2884270,OG Puzzlers: Synthwave Dragons,2024,Deckbuilding,$0.99,0%,0,$0.00,0,$0.00
3648550,Your Magic Hook,2025,Deckbuilding,$2.99,0%,0,$0.00,7,"$1,046.50"
2884280,OG Puzzlers: Synthwave Cats,2024,Deckbuilding,$0.99,0%,1,$49.50,1,$49.50
2806780,Virtual Jigsaw Puzzles - Animals,2024,Deckbuilding,$0.99,0%,2,$99.00,3,$148.50
3474230,Blocks,2025,Deckbuilding,$4.99,0%,0,$0.00,0,$0.00
1711930,Between Two Cities - Stonemaier Games,2021,Deckbuilding,$2.99,0%,1,$149.50,1,$149.50
1139870,The Dark Eye : Book of Heroes,2020,Deckbuilding,$9.99,0%,210,"$104,895.00",211,"$105,394.50"
1109660,Age of Fear 5: The Day of the Rat,2024,Deckbuilding,$29.99,0%,11,"$16,494.50",11,"$16,494.50"
2285860,Engineering - Mystery of the ancient clock,2023,Deckbuilding,$8.99,0%,8,"$3,596.00",8,"$3,596.00"
2882590,OG Puzzlers: Synthwave Dinosaurs,2024,Deckbuilding,$0.99,0%,1,$49.50,1,$49.50
2802080,Prime,2024,Deckbuilding,$0.99,0%,0,$0.00,0,$0.00
3002340,Sunset Solitaire,2024,Deckbuilding,$4.99,0%,8,"$1,996.00",8,"$1,996.00"
3780890,Baazi,2025,Deckbuilding,$4.99,0%,0,$0.00,0,$0.00
