AppID,Name,ReleaseYear,Genre,Price,DiscountPercent,TotalReviews_SteamSpy,EstimatedRevenue_SteamSpy,TotalReviews_AllLanguages,EstimatedRevenue_AllLanguages
1948280,Stacklands,2022,Indie,$7.99,0%,0,$0.00,27549,"$11,005,825.50"
1509960,PICO PARK,2021,Indie,$4.99,0%,28499,"$7,110,500.50",28915,"$7,214,292.50"
1089980,The Henry Stickmin Collection,2020,Indie,$14.99,0%,50698,"$37,998,151.00",52188,"$39,114,906.00"
423230,Furi,2016,Indie,$19.99,0%,12204,"$12,197,898.00",13095,"$13,088,452.50"
2738490,Sol Cesto,2025,Indie,$11.99,0%,879,"$526,960.50",1786,"$1,070,707.00"
332800,Five Nights at Freddy's 2,2014,Indie,$7.99,0%,22697,"$9,067,451.50",23161,"$9,252,819.50"
2121980,Void Stranger,2023,Indie,$11.99,0%,2299,"$1,378,250.50",2702,"$1,619,849.00"
387990,Scrap Mechanic,2016,Indie,$19.99,0%,113283,"$113,226,358.50",114168,"$114,110,916.00"
311690,Enter the Gungeon,2016,Indie,$14.99,0%,85562,"$64,128,719.00",86451,"$64,795,024.50"
445980,Wizard of Legend,2018,Indie,$4.79,70%,20520,"$4,914,540.00",20654,"$4,946,633.00"
674940,Stick Fight: The Game,2017,Indie,$4.99,0%,122658,"$30,603,171.00",123248,"$30,750,376.00"
2206270,Vampire Hunters,2024,Indie,$8.99,40%,1519,"$682,790.50",1639,"$736,730.50"
1649080,Two Point Campus,2022,Indie,$29.99,0%,6534,"$9,797,733.00",6790,"$10,181,605.00"
837470,Untitled Goose Game,2020,Indie,$19.99,0%,22104,"$22,092,948.00",22551,"$22,539,724.50"
823500,BONEWORKS,2019,Indie,$29.99,0%,35679,"$53,500,660.50",35822,"$53,715,089.00"
2366980,Thank Goodness You're Here!,2024,Indie,$19.99,0%,6196,"$6,192,902.00",6617,"$6,613,691.50"
1649950,News Tower,2024,Indie,$14.99,25%,2178,"$1,632,411.00",2305,"$1,727,597.50"
636480,Ravenfield,2017,Indie,$17.99,0%,73605,"$66,207,697.50",74726,"$67,216,037.00"
973230,We Who Are About To Die,2022,Indie,$21.99,0%,7374,"$8,107,713.00",7729,"$8,498,035.50"
3431040,That's not my Neighbor,2025,Indie,$2.99,0%,2047,"$306,026.50",2515,"$375,992.50"
2764750,The Other Side,2025,Indie,$13.99,0%,182,"$127,309.00",288,"$201,456.00"
1299460,Wanderstop,2025,Indie,$24.99,0%,1756,"$2,194,122.00",2005,"$2,505,247.50"
3352690,Dead Take,2025,Indie,$14.99,0%,0,$0.00,483,"$362,008.50"
219150,Hotline Miami,2012,Indie,$9.99,0%,106657,"$53,275,171.50",108896,"$54,393,552.00"
410900,Forts,2017,Indie,$14.99,0%,22321,"$16,729,589.50",22768,"$17,064,616.00"
763890,Wildermyth,2021,Indie,$24.99,0%,17491,"$21,855,004.50",17665,"$22,072,417.50"
2843190,Camper Van: Make it Home,2025,Indie,$14.99,0%,0,$0.00,751,"$562,874.50"
936720,Wrench,2018,Indie,$29.99,0%,1626,"$2,438,187.00",1697,"$2,544,651.50"
2368930,ISLANDERS: New Shores,2025,Indie,$9.99,0%,0,$0.00,470,"$234,765.00"
1059990,Trombone Champ,2022,Indie,$14.99,0%,9777,"$7,327,861.50",10214,"$7,655,393.00"
2666510,Rusty's Retirement,2024,Indie,$4.68,33%,12778,"$2,990,052.00",13284,"$3,108,456.00"
1552350,The Jackbox Party Pack 8,2021,Indie,$29.99,0%,1348,"$2,021,326.00",1366,"$2,048,317.00"
1236720,Spirit Island,2020,Indie,$24.99,0%,1246,"$1,556,877.00",1318,"$1,646,841.00"
1169040,Necesse,2019,Indie,$14.99,0%,17071,"$12,794,714.50",17650,"$13,228,675.00"
2273980,Orcs Must Die! Deathtrap,2025,Indie,$29.99,0%,3338,"$5,005,331.00",3647,"$5,468,676.50"
429050,Feed and Grow: Fish,2016,Indie,$14.99,0%,18972,"$14,219,514.00",19479,"$14,599,510.50"
337320,Paint the Town Red,2021,Indie,$19.99,0%,29576,"$29,561,212.00",30249,"$30,233,875.50"
621060,PC Building Simulator,2019,Indie,$19.99,0%,51655,"$51,629,172.50",51863,"$51,837,068.50"
1455840,Dorfromantik,2022,Indie,$13.99,0%,27597,"$19,304,101.50",27901,"$19,516,749.50"
555160,Pavlov,2024,Indie,$24.99,0%,39672,"$49,570,164.00",39732,"$49,645,134.00"
1931770,Chants of Sennaar,2023,Indie,$19.99,0%,22453,"$22,441,773.50",24266,"$24,253,867.00"
992300,嗜血印 Bloody Spell,2022,Indie,$24.99,0%,35117,"$43,878,691.50",37656,"$47,051,172.00"
1778840,Spirit of the North 2,2025,Indie,$22.49,25%,325,"$365,462.50",508,"$571,246.00"
388090,Five Nights at Freddy's 4,2015,Indie,$7.99,0%,14751,"$5,893,024.50",15093,"$6,029,653.50"
2420660,Neva,2024,Indie,$19.99,0%,6976,"$6,972,512.00",7730,"$7,726,135.00"
1057090,Ori and the Will of the Wisps,2020,Indie,$29.99,0%,136690,"$204,966,655.00",138338,"$207,437,831.00"
1473350,(the) Gnorp Apologue,2023,Indie,$6.99,0%,8143,"$2,845,978.50",8711,"$3,044,494.50"
653530,Return of the Obra Dinn,2018,Indie,$19.99,0%,29016,"$29,001,492.00",29714,"$29,699,143.00"
861650,Session: Skate Sim,2022,Indie,$39.99,0%,14399,"$28,790,800.50",14802,"$29,596,599.00"
228380,Wreckfest,2018,Indie,$29.99,0%,38617,"$57,906,191.50",38944,"$58,396,528.00"
383870,Firewatch,2016,Indie,$19.99,0%,90438,"$90,392,781.00",92210,"$92,163,895.00"
1097580,CUSTOM ORDER MAID 3D2 It's a Night Magic,2019,Indie,$40.00,0%,1501,"$3,002,000.00",1510,"$3,020,000.00"
541570,Sally Face - Episode One,2016,Indie,$2.99,0%,22561,"$3,372,869.50",23546,"$3,520,127.00"
2564520,Lost in Random: The Eternal Die,2025,Indie,$19.99,20%,0,$0.00,593,"$592,703.50"
219740,Don't Starve,2013,Indie,$9.99,0%,109816,"$54,853,092.00",110578,"$55,233,711.00"
799600,Cosmoteer: Starship Architect & Commander,2022,Indie,$19.99,0%,11171,"$11,165,414.50",11605,"$11,599,197.50"
274170,Hotline Miami 2: Wrong Number,2015,Indie,$14.99,0%,66634,"$49,942,183.00",68284,"$51,178,858.00"
1737870,REKA,2024,Indie,$19.99,0%,2626,"$2,624,687.00",2789,"$2,787,605.50"
450540,"Hot Dogs, Horseshoes & Hand Grenades",2016,Indie,$19.99,0%,22104,"$22,092,948.00",22363,"$22,351,818.50"
2695940,PANICORE,2024,Indie,$4.99,0%,10547,"$2,631,476.50",11081,"$2,764,709.50"
720620,TaleSpire,2021,Indie,$24.99,0%,4681,"$5,848,909.50",4777,"$5,968,861.50"
1286580,Ship of Fools,2022,Indie,$8.79,60%,5307,"$2,332,426.50",5510,"$2,421,645.00"
2303350,Sticky Business,2023,Indie,$9.99,0%,6171,"$3,082,414.50",6606,"$3,299,697.00"
1682970,Uncrashed : FPV Drone Simulator,2021,Indie,$14.99,0%,4423,"$3,315,038.50",4994,"$3,743,003.00"
963930,Contractors,2018,Indie,$19.99,0%,4389,"$4,386,805.50",4470,"$4,467,765.00"
1127500,Mini Motorways,2021,Indie,$9.99,0%,21432,"$10,705,284.00",21969,"$10,973,515.50"
1850960,The Jackbox Party Pack 9,2022,Indie,$29.99,0%,738,"$1,106,631.00",746,"$1,118,627.00"
1996010,Crow Country,2024,Indie,$19.99,0%,5384,"$5,381,308.00",5864,"$5,861,068.00"
1740300,Smushi Come Home,2023,Indie,$9.99,50%,2211,"$1,104,394.50",2328,"$1,162,836.00"
1332720,Thief Simulator 2,2023,Indie,$19.99,0%,5152,"$5,149,424.00",5458,"$5,455,271.00"
610180,The Jackbox Party Pack 4,2017,Indie,$24.99,0%,3248,"$4,058,376.00",3274,"$4,090,863.00"
2193540,Wizard of Legend 2,2025,Indie,$19.99,20%,1305,"$1,304,347.50",1793,"$1,792,103.50"
732690,FIVE NIGHTS AT FREDDY'S: HELP WANTED,2019,Indie,$29.99,0%,12463,"$18,688,268.50",12579,"$18,862,210.50"
1494810,Mortal Sin,2023,Indie,$24.99,0%,3461,"$4,324,519.50",3970,"$4,960,515.00"
1361510,Teenage Mutant Ninja Turtles: Shredder's Revenge,2022,Indie,$24.99,0%,13748,"$17,178,126.00",13930,"$17,405,535.00"
2702170,Strange Jigsaws,2025,Indie,$4.99,0%,0,$0.00,1079,"$269,210.50"
736260,Baba Is You,2019,Indie,$14.99,0%,21921,"$16,429,789.50",22332,"$16,737,834.00"
1443200,Class of '09,2021,Indie,$9.99,0%,7043,"$3,517,978.50",7482,"$3,737,259.00"
501300,What Remains of Edith Finch,2017,Indie,$19.99,0%,45053,"$45,030,473.50",46382,"$46,358,809.00"
2174560,Bus Flipper: Renovator Simulator,2025,Indie,$12.95,0%,0,$0.00,244,"$157,990.00"
2394650,Crypt Custodian,2024,Indie,$13.99,30%,1904,"$1,331,848.00",2156,"$1,508,122.00"
2714620,Duck Detective: The Ghost of Glamping,2025,Indie,$9.99,0%,909,"$454,045.50",1569,"$783,715.50"
644930,They Are Billions,2019,Indie,$29.99,0%,48765,"$73,123,117.50",49340,"$73,985,330.00"
774461,The Jackbox Party Pack 5,2018,Indie,$29.99,0%,2801,"$4,200,099.50",2819,"$4,227,090.50"
1669980,Volcano Princess,2023,Indie,$7.91,28%,41180,"$16,286,690.00",43271,"$17,113,680.50"
2530470,Garden of Witches,2025,Indie,$15.19,20%,498,"$378,231.00",900,"$683,550.00"
1465470,The Crust,2024,Indie,$29.99,0%,2603,"$3,903,198.50",2923,"$4,383,038.50"
1104280,The Slormancer,2025,Indie,$19.99,0%,6323,"$6,319,838.50",6893,"$6,889,553.50"
2960770,The Anomaly Project,2024,Indie,$7.99,0%,317,"$126,641.50",419,"$167,390.50"
698670,Scorn,2022,Indie,$9.99,75%,15500,"$7,742,250.00",15924,"$7,954,038.00"
977950,A Dance of Fire and Ice,2019,Indie,$5.99,0%,73471,"$22,004,564.50",75343,"$22,565,228.50"
1958220,WitchSpring R,2023,Indie,$34.99,0%,6536,"$11,434,732.00",6848,"$11,980,576.00"
240720,Getting Over It with Bennett Foddy,2017,Indie,$7.99,0%,77003,"$30,762,698.50",78173,"$31,230,113.50"
460950,Katana ZERO,2019,Indie,$14.99,0%,71069,"$53,266,215.50",72342,"$54,220,329.00"
2216830,The Jackbox Party Pack 10,2023,Indie,$29.99,0%,572,"$857,714.00",585,"$877,207.50"
3435260,Dice With Death,2025,Indie,$13.99,0%,110,"$76,945.00",321,"$224,539.50"
1003590,Tetris® Effect: Connected,2021,Indie,$39.99,0%,7932,"$15,860,034.00",8171,"$16,337,914.50"
589590,Kindergarten,2017,Indie,$4.99,0%,8817,"$2,199,841.50",9514,"$2,373,743.00"
919640,Steel Division 2,2019,Indie,$39.99,0%,9065,"$18,125,467.50",9196,"$18,387,402.00"
1179080,FAITH: The Unholy Trinity,2022,Indie,$14.99,0%,7262,"$5,442,869.00",7622,"$5,712,689.00"
1424330,Wobbledogs,2022,Indie,$19.99,0%,12145,"$12,138,927.50",12699,"$12,692,650.50"
1296610,Peglin,2024,Indie,$19.99,0%,15993,"$15,985,003.50",16269,"$16,260,865.50"
622650,Bendy and the Ink Machine,2017,Indie,$7.99,60%,29290,"$11,701,355.00",29844,"$11,922,678.00"
211820,Starbound,2016,Indie,$14.99,0%,164906,"$123,597,047.00",122232,"$91,612,884.00"
324080,Rising World,2014,Indie,$14.99,0%,5335,"$3,998,582.50",5452,"$4,086,274.00"
418530,Spelunky 2,2020,Indie,$19.99,0%,20485,"$20,474,757.50",20743,"$20,732,628.50"
2459550,Emberward,2024,Indie,$14.99,0%,2685,"$2,012,407.50",2982,"$2,235,009.00"
2353250,Astrometica,2024,Indie,$19.99,0%,2019,"$2,017,990.50",2473,"$2,471,763.50"
3580580,Jacksmith: Weapons and Warriors,2025,Indie,$5.99,0%,665,"$199,167.50",984,"$294,708.00"
1063660,Bendy and the Dark Revival,2022,Indie,$9.89,67%,12975,"$6,416,137.50",13277,"$6,565,476.50"
1062110,UNSIGHTED,2021,Indie,$7.99,60%,1899,"$758,650.50",1961,"$783,419.50"
1556790,Isonzo,2022,Indie,$9.89,78%,14990,"$7,412,555.00",15311,"$7,571,289.50"
2835530,Backrooms: Extractions,2025,Indie,$6.99,0%,141,"$49,279.50",291,"$101,704.50"
3343160,Fill Up The Hole,2025,Indie,$2.99,0%,0,$0.00,544,"$81,328.00"
2915460,OneShot: World Machine Edition,2024,Indie,$7.99,20%,2807,"$1,121,396.50",3453,"$1,379,473.50"
1808680,Snufkin: Melody of Moominvalley,2024,Indie,$11.99,40%,3022,"$1,811,689.00",3221,"$1,930,989.50"
916840,The Walking Dead: Saints & Sinners,2020,Indie,$19.99,0%,9594,"$9,589,203.00",9683,"$9,678,158.50"
953490,CARRION,2020,Indie,$19.99,0%,27310,"$27,296,345.00",28130,"$28,115,935.00"
3519530,Merge Maestro,2025,Indie,$2.99,0%,0,$0.00,212,"$31,694.00"
354140,Five Nights at Freddy's 3,2015,Indie,$7.99,0%,10082,"$4,027,759.00",10298,"$4,114,051.00"
3209480,Last Report,2025,Indie,$4.99,0%,0,$0.00,1056,"$263,472.00"
218680,Scribblenauts Unlimited,2012,Indie,$2.99,85%,11755,"$1,757,372.50",11833,"$1,769,033.50"
704850,Thief Simulator,2018,Indie,$19.99,0%,35807,"$35,789,096.50",36737,"$36,718,631.50"
558990,Opus Magnum,2017,Indie,$19.99,0%,6001,"$5,997,999.50",6168,"$6,164,916.00"
1745510,Lunacid,2023,Indie,$13.99,0%,8827,"$6,174,486.50",9178,"$6,420,011.00"
2971610,HOLE,2024,Indie,$4.99,0%,1535,"$382,982.50",2368,"$590,816.00"
1533420,Neon White,2022,Indie,$24.99,0%,17723,"$22,144,888.50",18248,"$22,800,876.00"
451340,Gold Mining Simulator,2017,Indie,$19.99,0%,15071,"$15,063,464.50",15251,"$15,243,374.50"
1159830,Scene Investigators,2023,Indie,$14.99,40%,802,"$601,099.00",836,"$626,582.00"
1255560,Myst,2021,Indie,$34.99,0%,1822,"$3,187,589.00",1900,"$3,324,050.00"
597170,Clone Drone in the Danger Zone,2021,Indie,$19.99,0%,33067,"$33,050,466.50",34113,"$34,095,943.50"
1511630,TrackDayR,2021,Indie,$24.99,0%,1221,"$1,525,639.50",1402,"$1,751,799.00"
289130,ENDLESS™ Legend,2014,Indie,$29.99,0%,18631,"$27,937,184.50",18721,"$28,072,139.50"
1894430,Plan B: Terraform,2023,Indie,$15.99,0%,2425,"$1,938,787.50",2646,"$2,115,477.00"
1374970,Moonscars,2022,Indie,$9.99,50%,1205,"$601,897.50",1257,"$627,871.50"
692850,Bloodstained: Ritual of the Night,2019,Indie,$39.99,0%,39485,"$78,950,257.50",39905,"$79,790,047.50"
2638370,Five Nights at Freddy's: Into the Pit,2024,Indie,$19.99,0%,9772,"$9,767,114.00",10169,"$10,163,915.50"
1388880,Doki Doki Literature Club Plus!,2021,Indie,$14.99,0%,27539,"$20,640,480.50",28264,"$21,183,868.00"
394690,Tower Unite,2025,Indie,$19.99,0%,20634,"$20,623,683.00",20728,"$20,717,636.00"
2501600,DICEOMANCER,2024,Indie,$14.99,0%,4696,"$3,519,652.00",4937,"$3,700,281.50"
250760,Shovel Knight: Treasure Trove,2014,Indie,$39.99,0%,16112,"$32,215,944.00",16291,"$32,573,854.50"
1627570,The Plucky Squire,2024,Indie,$29.99,0%,2581,"$3,870,209.50",2761,"$4,140,119.50"
212680,FTL: Faster Than Light,2012,Indie,$9.99,0%,75052,"$37,488,474.00",75809,"$37,866,595.50"
1002260,Ruffy and the Riverside,2025,Indie,$15.99,20%,0,$0.00,169,"$135,115.50"
1225570,Unravel Two,2020,Indie,$19.99,0%,7560,"$7,556,220.00",7802,"$7,798,099.00"
2103140,Magicraft,2024,Indie,$15.99,0%,13533,"$10,819,633.50",14111,"$11,281,744.50"
3238670,Conquest Dark,2025,Indie,$9.99,0%,1580,"$789,210.00",1953,"$975,523.50"
1196310,Fantasy Grounds VTT,2020,Indie,$49.99,0%,874,"$2,184,563.00",901,"$2,252,049.50"
506610,Five Nights at Freddy's: Sister Location,2016,Indie,$7.99,0%,11665,"$4,660,167.50",11806,"$4,716,497.00"
493490,City Car Driving,2016,Indie,$24.99,0%,30176,"$37,704,912.00",30955,"$38,678,272.50"
2287520,Five Nights at Freddy's: Help Wanted 2,2023,Indie,$39.99,0%,4820,"$9,637,590.00",4937,"$9,871,531.50"
1227890,Summer Memories,2020,Indie,$19.99,0%,21799,"$21,788,100.50",22840,"$22,828,580.00"
536270,Ancestors: The Humankind Odyssey,2020,Indie,$39.99,0%,10186,"$20,366,907.00",10458,"$20,910,771.00"
2111190,MULLET MADJACK,2024,Indie,$19.33,6%,7532,"$7,279,678.00",7980,"$7,712,670.00"
1109680,Regiments,2022,Indie,$18.89,37%,2606,"$2,461,367.00",2685,"$2,535,982.50"
1029780,Going Medieval,2021,Indie,$24.99,0%,18506,"$23,123,247.00",18873,"$23,581,813.50"
2669380,BRUTALISTICK VR,2024,Indie,$9.99,0%,152,"$75,924.00",546,"$272,727.00"
1243850,This Bed We Made,2023,Indie,$24.99,0%,2340,"$2,923,830.00",2470,"$3,086,265.00"
594330,Visage,2020,Indie,$34.99,0%,9821,"$17,181,839.50",10002,"$17,498,499.00"
1016920,Unrailed!,2020,Indie,$19.99,0%,18669,"$18,659,665.50",18942,"$18,932,529.00"
3064030,Whimside,2025,Indie,$5.26,10%,0,$0.00,199,"$52,337.00"
2986450,Metro Gravity,2025,Indie,$12.99,0%,0,$0.00,378,"$245,511.00"
638230,Journey,2020,Indie,$14.99,0%,34512,"$25,866,744.00",35187,"$26,372,656.50"
2871440,Squeakross: Home Squeak Home,2025,Indie,$14.99,0%,0,$0.00,1041,"$780,229.50"
3150440,Laundry Store Simulator,2024,Indie,$11.99,0%,1006,"$603,097.00",1414,"$847,693.00"
261570,Ori and the Blind Forest,2015,Indie,Unknown,0%,57412,0,57998,0
1384770,Scrutinized,2020,Indie,$9.99,0%,1173,"$585,913.50",1265,"$631,867.50"
1328350,Turbo Overkill,2023,Indie,$11.98,31%,6486,"$3,885,114.00",6672,"$3,996,528.00"
2943670,Night Club Simulator,2025,Indie,$14.99,0%,0,$0.00,153,"$114,673.50"
1307550,Craftopia,2020,Indie,$24.99,0%,20383,"$25,468,558.50",19692,"$24,605,154.00"
285920,TerraTech,2018,Indie,$24.99,0%,23410,"$29,250,795.00",23689,"$29,599,405.50"
504210,SHENZHEN I/O,2016,Indie,$14.99,0%,4163,"$3,120,168.50",4280,"$3,207,860.00"
1188930,Chrono Ark,2024,Indie,$24.99,0%,12267,"$15,327,616.50",12546,"$15,676,227.00"
1245560,Roots of Pacha,2023,Indie,$24.99,0%,3893,"$4,864,303.50",4026,"$5,030,487.00"
2075720,9 Days,2024,Indie,$14.99,0%,1433,"$1,074,033.50",1578,"$1,182,711.00"
1785150,Friends vs Friends,2023,Indie,$9.99,0%,13313,"$6,649,843.50",13551,"$6,768,724.50"
677120,Heroes of Hammerwatch,2018,Indie,$2.99,75%,9184,"$1,373,008.00",9262,"$1,384,669.00"
2849080,Kingdom Rush 5: Alliance TD,2024,Indie,$19.99,0%,8855,"$8,850,572.50",9263,"$9,258,368.50"
3363270,Fischer's Fishing Journey,2025,Indie,$7.19,10%,0,$0.00,414,"$148,833.00"
3655150,NEKOPARA After,2025,Indie,$9.99,0%,0,$0.00,686,"$342,657.00"
1492070,Sker Ritual,2024,Indie,$24.99,0%,5232,"$6,537,384.00",5470,"$6,834,765.00"
2442460,Citizen Sleeper 2: Starward Vector,2025,Indie,$24.99,0%,1316,"$1,644,342.00",1444,"$1,804,278.00"
960690,One Step From Eden,2020,Indie,$7.99,60%,7435,"$2,970,282.50",7482,"$2,989,059.00"
2637990,Duck Detective: The Secret Salami,2024,Indie,$9.99,0%,5090,"$2,542,455.00",5597,"$2,795,701.50"
865360,We Were Here Together,2019,Indie,$12.99,0%,15929,"$10,345,885.50",16316,"$10,597,242.00"
2961880,Grocery Store Simulator,2024,Indie,$14.99,0%,5397,"$4,045,051.50",5613,"$4,206,943.50"
301280,Skin Deep,2025,Indie,$19.99,0%,929,"$928,535.50",1220,"$1,219,390.00"
1978590,Anger Foot,2024,Indie,$19.99,0%,2988,"$2,986,506.00",3283,"$3,281,358.50"
373420,Divinity: Original Sin - Enhanced Edition,2015,Indie,$39.99,0%,29066,"$58,117,467.00",29458,"$58,901,271.00"
2365810,Pseudoregalia,2023,Indie,$5.99,0%,15027,"$4,500,586.50",15870,"$4,753,065.00"
1494420,Silica,2023,Indie,$15.99,20%,4450,"$3,557,775.00",4514,"$3,608,943.00"
1280780,War on the Sea,2021,Indie,$9.99,75%,2914,"$1,455,543.00",2971,"$1,484,014.50"
2961530,Fears to Fathom - Woodbury Getaway,2024,Indie,$9.99,0%,2680,"$1,338,660.00",2856,"$1,426,572.00"
527230,For The King,2018,Indie,$19.99,0%,41487,"$41,466,256.50",41982,"$41,961,009.00"
671860,BattleBit Remastered,2023,Indie,$14.99,0%,143124,"$107,271,438.00",144553,"$108,342,473.50"
48700,Mount & Blade: Warband,2010,Indie,$19.99,0%,166405,"$166,321,797.50",167418,"$167,334,291.00"
1270580,Mind Over Magic,2025,Indie,$24.99,0%,3477,"$4,344,511.50",3738,"$4,670,631.00"
1874490,Potionomics,2022,Indie,$24.99,0%,6703,"$8,375,398.50",6871,"$8,585,314.50"
1875060,Reus 2,2024,Indie,$24.99,0%,1928,"$2,409,036.00",2013,"$2,515,243.50"
1585220,Melatonin,2022,Indie,$14.99,0%,7106,"$5,325,947.00",7333,"$5,496,083.50"
719890,Beasts of Bermuda,2018,Indie,$19.99,0%,8723,"$8,718,638.50",8908,"$8,903,546.00"
1240210,There Is No Game: Wrong Dimension,2020,Indie,$12.99,0%,23430,"$15,217,785.00",23915,"$15,532,792.50"
979690,The Ascent,2021,Indie,$29.99,0%,22884,"$34,314,558.00",23267,"$34,888,866.50"
846770,DYSMANTLE,2021,Indie,$19.99,0%,1746,"$1,745,127.00",10833,"$10,827,583.50"
2890830,Streamer Life Simulator 2,2025,Indie,$9.99,0%,4924,"$2,459,538.00",5307,"$2,650,846.50"
1801110,BOKURA,2023,Indie,$5.49,0%,10053,"$2,759,548.50",10812,"$2,967,894.00"
2291760,Papa's Freezeria Deluxe,2023,Indie,$5.99,0%,11314,"$3,388,543.00",11703,"$3,505,048.50"
342940,Project: Gorgon,2018,Indie,$19.99,0%,2456,"$2,454,772.00",2554,"$2,552,723.00"
736220,Squad 44,2018,Indie,$29.99,0%,24664,"$36,983,668.00",24900,"$37,337,550.00"
590380,Into the Breach,2018,Indie,$14.99,0%,20216,"$15,151,892.00",20608,"$15,445,696.00"
282070,This War of Mine,2014,Indie,$19.99,0%,101740,"$101,689,130.00",94108,"$94,060,946.00"
527430,"Warhammer 40,000: Inquisitor - Martyr",2018,Indie,$49.99,0%,21150,"$52,864,425.00",21371,"$53,416,814.50"
1150760,Gloomwood,2022,Indie,$19.99,0%,6539,"$6,535,730.50",6812,"$6,808,594.00"
3107230,Pantheon: Rise of the Fallen,2024,Indie,$39.99,0%,4432,"$8,861,784.00",4622,"$9,241,689.00"
3285500,Three Kingdoms Mushouden,2025,Indie,$24.99,0%,0,$0.00,1564,"$1,954,218.00"
809020,ZeroRanger,2018,Indie,$11.99,0%,1819,"$1,090,490.50",1938,"$1,161,831.00"
1488200,Symphony of War: The Nephilim Saga,2022,Indie,$19.99,0%,12952,"$12,945,524.00",13337,"$13,330,331.50"
210970,The Witness,2016,Indie,$39.99,0%,18937,"$37,864,531.50",19299,"$38,588,350.50"
2694420,KILL KNIGHT,2024,Indie,$7.49,50%,1576,"$590,212.00",1666,"$623,917.00"
274520,Darkwood,2017,Indie,$14.99,0%,21618,"$16,202,691.00",22140,"$16,593,930.00"
269210,Hero Siege,2014,Indie,$7.99,0%,43512,"$17,383,044.00",44073,"$17,607,163.50"
397460,The Jackbox Party Pack 2,2015,Indie,$24.99,0%,2085,"$2,605,207.50",2101,"$2,625,199.50"
2236070,Peaks of Yore,2023,Indie,$18.99,0%,2884,"$2,738,358.00",3106,"$2,949,147.00"
1318690,shapez,2020,Indie,$9.99,0%,13681,"$6,833,659.50",14260,"$7,122,870.00"
1683340,Kayak VR: Mirage,2022,Indie,$16.09,30%,948,"$762,666.00",973,"$782,778.50"
893850,THE LONGING,2020,Indie,$9.99,23%,6788,"$3,390,606.00",6884,"$3,438,558.00"
2644610,Menace from the Deep,2024,Indie,$11.38,33%,1704,"$969,576.00",1885,"$1,072,565.00"
962730,Skater XL - The Ultimate Skateboarding Game,2020,Indie,$39.99,0%,19469,"$38,928,265.50",19530,"$39,050,235.00"
964800,Prodeus,2022,Indie,$14.99,40%,7556,"$5,663,222.00",7689,"$5,762,905.50"
955900,Amazing Cultivation Simulator,2020,Indie,$24.99,0%,23009,"$28,749,745.50",23143,"$28,917,178.50"
304430,INSIDE,2016,Indie,$19.99,0%,68046,"$68,011,977.00",69670,"$69,635,165.00"
1948980,Hero's Adventure: Road to Passion,2023,Indie,$17.98,0%,22206,"$19,963,194.00",22847,"$20,539,453.00"
1127400,Mindustry,2019,Indie,$9.99,0%,22266,"$11,121,867.00",23069,"$11,522,965.50"
245170,Skullgirls 2nd Encore,2013,Indie,$24.99,0%,40853,"$51,045,823.50",31501,"$39,360,499.50"
1519490,The Doors of Trithius,2021,Indie,$14.99,0%,506,"$379,247.00",656,"$491,672.00"
2870350,Pipistrello and the Cursed Yoyo,2025,Indie,$19.99,0%,0,$0.00,570,"$569,715.00"
3606830,Life in The Janitor's Room with A JK Girl,2025,Indie,$11.69,10%,0,$0.00,163,"$95,273.50"
598980,The Coin Game,2019,Indie,$13.99,0%,5418,"$3,789,891.00",5479,"$3,832,560.50"
550320,art of rally,2020,Indie,$24.99,0%,5516,"$6,892,242.00",5688,"$7,107,156.00"
868360,Project Hospital,2018,Indie,$24.99,0%,8348,"$10,430,826.00",8553,"$10,686,973.50"
3426920,Twisted Gallery 异馆,2025,Indie,$4.99,0%,0,$0.00,106,"$26,447.00"
